Name,Region,Latitude,Longitude,Elev
1, Merapi  ,-7.54,110.44,2
1, Etna  ,37.73,15,3
1, Asama  ,36.4,138.53,2
1, Katla  ,63.63,-19.05,4
1, Galeras  ,1.22,-77.37,2
1, Taal  ,14,120.99,4
1, Asama  ,36.4,138.53,2
2, ARENAL ,10.49,-84.56,    NaN
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Aso  ,32.88,131.11,2
1, Grimsvotn  ,64.42,-17.33,2
1, Etna  ,37.73,15,2
1, Merapi  ,-7.54,110.44,2
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Antuco  ,-37.41,-71.35,3
1, Kelut  ,-7.93,112.31,2
1, Fuego  ,14.47,-90.88,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Planchon-Peteroa  ,-35.24,-70.57,2
1, Llaima  ,-38.69,-71.73,2
1, Callaqui  ,-37.92,-71.45,2
1, Ksudach  ,51.8,157.53,4
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,2
1, Antuco  ,-37.41,-71.35,2
1, Copahue  ,-37.85,-71.17,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Colima  ,19.51,-103.62,2
1, Chillan Nevados de  ,-36.86,-71.38,3
1, Taal  ,14,120.99,3
1, Sakura-jima  ,31.59,130.66,2
1, Gede  ,-6.78,106.98,3
1, Cotopaxi  ,-0.68,-78.44,2
1, Etna  ,37.73,15,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Merapi  ,-7.54,110.44,2
1, Colima  ,19.51,-103.62,2
1, Kurikoma  ,38.96,140.79,2
1, Cotopaxi  ,-0.68,-78.44,4
1, Etna  ,37.73,15,2
1, Vesuvius  ,40.82,14.43,3
1, Telica  ,12.6,-86.84,2
1, Cotopaxi  ,-0.68,-78.44,3
1, Cotopaxi  ,-0.68,-78.44,2
1, Colima  ,19.51,-103.62,2
1, Villarrica  ,-39.42,-71.93,2
1, Minchinmavida  ,-42.78,-72.43,2
1, Sakura-jima  ,31.59,130.66,2
1, Cotopaxi  ,-0.68,-78.44,3
1, Cotopaxi  ,-0.68,-78.44,3
1, Cotopaxi  ,-0.68,-78.44,2
1, Chokai  ,39.1,140.05,2
1, Tolbachik  ,55.83,160.33,2
1, Quilotoa  ,-0.85,-78.9,2
1, Gamalama  ,0.8,127.33,2
1, Bardarbunga  ,64.63,-17.53,2
1, Tolbachik  ,55.83,160.33,2
1, Shikotsu  ,42.7,141.33,5
2, NOT IDENTIFIED ,-38.45,175.43,    NaN
1, Cotopaxi  ,-0.68,-78.44,2
1, Kuju  ,33.08,131.25,2
1, Chokai  ,39.1,140.05,2
1, Gamalama  ,0.8,127.33,2
1, Avachinsky  ,53.26,158.83,3
1, Fuego  ,14.47,-90.88,4
1, Kliuchevskoi  ,56.06,160.64,2
1, Villarrica  ,-39.42,-71.93,2
1, Momotombo  ,12.42,-86.54,2
2, KUWAE ,-16.15,168.5,    NaN
1, Chokai  ,39.1,140.05,2
1, Etna  ,37.73,15,2
2, CHYULU HILLS ,-2.5,38.17,    NaN
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Santa Ana  ,13.85,-89.63,2
1, Fournaise Piton de la  ,-21.23,55.71,2
2, ST. HELENS ,46.23,-122.33,    NaN
1, Asama  ,36.4,138.53,2
1, Iwate  ,39.85,141,2
1, Fuego  ,14.47,-90.88,2
1, Jan Mayen  ,71.08,-8.17,3
1, Asama  ,36.4,138.53,2
1, Etna  ,37.73,15,2
1, Vesuvius  ,40.82,14.43,3
1, Vulcano  ,38.4,14.96,3
1, Taal  ,14,120.99,2
1, Asama  ,36.4,138.53,2
2, HEKLA ,57.33,-7.33,    NaN
1, Raung  ,-8.12,114.04,3
1, Villarrica  ,-39.42,-71.93,2
1, Fuego  ,14.47,-90.88,2
1, Lanzarote  ,29.03,-13.63,3
1, Taal  ,14,120.99,2
1, Asama  ,36.4,138.53,2
1, Krafla  ,65.73,-16.78,2
1, Asama  ,36.4,138.53,2
1, Krafla  ,65.73,-16.78,2
1, Sangay  ,-2,-78.33,3
1, Asama  ,36.4,138.53,2
1, Krafla  ,65.73,-16.78,2
1, Vulcano  ,38.4,14.96,3
1, Kliuchevskoi  ,56.06,160.64,2
1, Oraefajokull  ,64,-16.65,4
1, Krafla  ,65.73,-16.78,2
1, Irazu  ,9.98,-83.85,2
1, Savai'i  ,-13.61,-172.53,2
1, Sinarka  ,48.88,154.18,2
1, Quilotoa  ,-0.85,-78.9,2
1, Grimsvotn  ,64.42,-17.33,2
1, Krafla  ,65.73,-16.78,2
1, Vesuvius  ,40.82,14.43,3
1, Asama  ,36.4,138.53,2
1, Irazu  ,9.98,-83.85,3
1, Asama  ,36.4,138.53,2
1, Etna  ,37.73,15,2
1, Santa Ana  ,13.85,-89.63,2
1, Asama  ,36.4,138.53,2
1, Katla  ,63.63,-19.05,4
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Bravo Cerro  ,5.09,-75.3,4
1, Bardarbunga  ,64.63,-17.53,2
1, Wudalianchi  ,48.72,126.12,3
1, Asama  ,36.4,138.53,2
1, Pico  ,38.47,-28.4,2
1, Kirishima  ,31.93,130.86,2
1, Osorno  ,-41.1,-72.49,2
1, Pico  ,38.47,-28.4,2
1, Soufriere St. Vincent  ,13.33,-61.18,3
1, Asama  ,36.4,138.53,2
1, Bardarbunga  ,64.63,-17.53,3
1, Fuego  ,14.47,-90.88,4
1, Kirishima  ,31.93,130.86,3
1, Asama  ,36.4,138.53,2
1, Kirishima  ,31.93,130.86,3
1, Kelut  ,-7.93,112.31,2
1, Taal  ,14,120.99,4
1, Bardarbunga  ,64.63,-17.53,2
1, Grimsvotn  ,64.42,-17.33,2
1, Kirishima  ,31.93,130.86,3
1, Sangeang Api  ,-8.18,119.06,2
1, Taal  ,14,120.99,2
1, Kharimkotan  ,49.12,154.51,3
1, Sete Cidades  ,37.87,-25.78,2
1, Bardarbunga  ,64.63,-17.53,2
1, Miyake-jima  ,34.08,139.53,3
1, La Palma  ,28.57,-17.83,2
1, Chirpoi  ,46.52,150.88,4
1, Colima  ,19.51,-103.62,3
1, Asama  ,36.4,138.53,2
1, Awu  ,3.67,125.5,3
1, Nemo Peak  ,49.57,154.81,2
1, Asama  ,36.4,138.53,2
1, Fuego  ,14.47,-90.88,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Taal  ,14,120.99,2
1, Aso  ,32.88,131.11,2
1, Iwaki  ,40.65,140.31,2
1, Vesuvius  ,40.82,14.43,2
1, Aso  ,32.88,131.11,2
1, Asama  ,36.4,138.53,2
1, Taal  ,14,120.99,2
1, Hachijo-jima  ,33.13,139.77,2
1, Shikotsu  ,42.7,141.33,2
1, Bardarbunga  ,64.63,-17.53,2
1, Fuji  ,35.36,138.73,5
1, Furnas  ,37.77,-25.32,3
1, Bardarbunga  ,64.63,-17.53,2
1, Sakura-jima  ,31.59,130.66,2
1, Kirishima  ,31.93,130.86,2
1, Tenerife  ,28.27,-16.64,2
1, Fuego  ,14.47,-90.88,2
1, Grimsvotn  ,64.42,-17.33,2
1, Asama  ,36.4,138.53,2
2, LONG ISLAND ,-5.77,144.3,    NaN
1, Fuego  ,14.47,-90.88,2
1, Asama  ,36.4,138.53,2
1, Tenerife  ,28.27,-16.64,2
1, Asama  ,36.4,138.53,2
1, Bardarbunga  ,64.63,-17.53,2
1, Fuego  ,14.47,-90.88,2
1, Vesuvius  ,40.82,14.43,2
1, Fuji  ,35.36,138.73,2
1, Glacier Peak  ,48.11,-121.11,2
1, Ulawun  ,-5.05,151.33,2
1, Tolbachik  ,55.83,160.33,2
1, Fuego  ,14.47,-90.88,2
1, San Miguel  ,13.43,-88.27,2
1, Pacaya  ,14.38,-90.6,2
1, Cotopaxi  ,-0.68,-78.44,3
1, Cereme  ,-6.89,108.4,3
1, Kliuchevskoi  ,56.06,160.64,3
1, Bardarbunga  ,64.63,-17.53,2
1, Vesuvius  ,40.82,14.43,3
1, Soufriere Guadeloupe  ,16.05,-61.67,3
1, Vesuvius  ,40.82,14.43,2
1, Tongkoko  ,1.52,125.2,3
1, Zao  ,38.14,140.44,2
1, Iwaki  ,40.65,140.31,2
1, Komaga-take  ,42.06,140.68,4
1, Pacaya  ,14.38,-90.6,2
1, Hekla  ,63.98,-19.7,4
1, Etna  ,37.73,15,3
1, Reventador  ,-0.08,-77.66,3
1, Aso  ,32.88,131.11,2
1, Guntur  ,-7.13,107.83,3
1, Kirishima  ,31.93,130.86,2
1, Chikurachki  ,50.33,155.46,4
1, Koshelev  ,51.36,156.75,3
1, Colima  ,19.51,-103.62,3
1, Pacaya  ,14.38,-90.6,2
1, Soufriere Guadeloupe  ,16.05,-61.67,3
1, Fuego  ,14.47,-90.88,2
1, Iwate  ,39.85,141,3
1, Orizaba Pico de  ,19.03,-97.27,2
1, Pacaya  ,14.38,-90.6,2
1, Iwate  ,39.85,141,3
1, Gamalama  ,0.8,127.33,3
1, Fuego  ,14.47,-90.88,2
1, Iwate  ,39.85,141,3
1, Gamalama  ,0.8,127.33,2
1, San Cristobal  ,12.7,-87,2
1, Telica  ,12.6,-86.84,2
1, Fuego  ,14.47,-90.88,2
1, Vesuvius  ,40.82,14.43,3
1, Oshima  ,34.72,139.4,3
1, San Cristobal  ,12.7,-87,2
1, Grimsvotn  ,64.42,-17.33,2
1, Tongkoko  ,1.52,125.2,3
1, Aso  ,32.88,131.11,2
1, Vesuvius  ,40.82,14.43,2
1, Etna  ,37.73,15,2
1, Sete Cidades  ,37.87,-25.78,2
1, Pacaya  ,14.38,-90.6,3
1, Tongkoko  ,1.52,125.2,5
1, San Cristobal  ,12.7,-87,2
1, Inyo Craters  ,37.69,-119.02,4
1, Kirishima  ,31.93,130.86,2
1, Sakura-jima  ,31.59,130.66,2
1, Pacaya  ,14.38,-90.6,2
1, Merapi  ,-7.54,110.44,3
1, Kikhpinych  ,54.49,160.25,4
1, Arenal  ,10.46,-84.7,4
1, Ruiz Nevado del  ,4.89,-75.32,4
1, Merapi  ,-7.54,110.44,3
1, Kirishima  ,31.93,130.86,2
1, Ubinas  ,-16.36,-70.9,2
1, Misti El  ,-16.29,-71.41,2
1, La Palma  ,28.57,-17.83,2
1, Gamalama  ,0.8,127.33,2
1, Lewotobi  ,-8.53,122.78,3
1, Aso  ,32.88,131.11,2
1, Kuju  ,33.08,131.25,2
2, KIRISHIMA ,31.9,130.98,    NaN
1, Pacaya  ,14.38,-90.6,2
1, Gamkonora  ,1.38,127.52,5
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Fayal  ,38.6,-28.73,2
1, Iwaki  ,40.65,140.31,2
1, Merapi  ,-7.54,110.44,3
2, ST. HELENS ,46.13,-122.32,    NaN
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Aso  ,32.88,131.11,2
1, Pacaya  ,14.38,-90.6,2
1, San Salvador  ,13.73,-89.29,2
2, KATMAI? ,58.58,-155.73,    NaN
2, KIRISHIMA ,31.9,130.98,    NaN
1, Aoba  ,-15.4,167.83,2
1, Masaya  ,11.98,-86.16,3
1, Galeras  ,1.22,-77.37,3
1, Zao  ,38.14,140.44,2
1, Sakura-jima  ,31.59,130.66,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Zao  ,38.14,140.44,3
1, Etna  ,37.73,15,3
1, Asama  ,36.4,138.53,2
1, Zao  ,38.14,140.44,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Pacaya  ,14.38,-90.6,2
1, Ubinas  ,-16.36,-70.9,2
1, Shikotsu  ,42.7,141.33,5
1, Lassen Volc Center  ,40.49,-121.51,3
1, Popocatepetl  ,19.02,-98.62,2
1, Bravo Cerro  ,5.09,-75.3,4
1, Pacaya  ,14.38,-90.6,3
1, San Martin  ,18.57,-95.17,3
1, Atitlan  ,14.58,-91.19,2
1, Unzen  ,32.76,130.29,2
1, Usu  ,42.54,140.84,5
1, Popocatepetl  ,19.02,-98.62,3
1, Unzen  ,32.76,130.29,2
1, Merapi  ,-7.54,110.44,3
1, Ubinas  ,-16.36,-70.9,3
1, Kuju  ,33.08,131.25,2
1, Kirishima  ,31.93,130.86,2
1, Asama  ,36.4,138.53,2
1, Asama  ,36.4,138.53,2
1, Lewotolo  ,-8.27,123.5,3
1, Planchon-Peteroa  ,-35.24,-70.57,3
1, Asama  ,36.4,138.53,2
1, Guagua Pichincha  ,-0.17,-78.6,4
1, Katla  ,63.63,-19.05,4
1, Kirishima  ,31.93,130.86,2
1, Haku-san  ,36.15,136.77,2
1, Gamalama  ,0.8,127.33,2
1, Asama  ,36.4,138.53,2
1, Grimsvotn  ,64.42,-17.33,2
1, Merapi  ,-7.54,110.44,3
1, Asama  ,36.4,138.53,2
1, Haku-san  ,36.15,136.77,2
1, San Salvador  ,13.73,-89.29,3
1, Asama  ,36.4,138.53,2
1, Asama  ,36.4,138.53,2
1, Pacaya  ,14.38,-90.6,2
1, Asama  ,36.4,138.53,2
1, Vesuvius  ,40.82,14.43,3
1, Asama  ,36.4,138.53,2
1, Gamalama  ,0.8,127.33,3
1, Babuyan Claro  ,19.52,121.94,3
1, Asama  ,36.4,138.53,2
1, Unnamed  ,37.78,-25.67,2
1, Pelee  ,14.82,-61.17,4
1, Pacaya  ,14.38,-90.6,2
1, Asama  ,36.4,138.53,2
1, Cameroon  ,4.2,9.17,3
1, Paluweh  ,-8.32,121.71,3
1, Mutnovsky  ,52.45,158.19,2
1, Sumaco  ,-0.54,-77.63,3
1, Chillan Nevados de  ,-36.86,-71.38,3
1, Soufriere Guadeloupe  ,16.05,-61.67,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Nikko-Shirane  ,36.8,139.38,3
1, Aso  ,32.88,131.11,2
1, Asama  ,36.4,138.53,2
1, Asama  ,36.4,138.53,2
1, Gamalama  ,0.8,127.33,2
1, Asama  ,36.4,138.53,2
1, Asama  ,36.4,138.53,2
1, Awu  ,3.67,125.5,2
1, Tungurahua  ,-1.47,-78.44,2
1, Makian  ,0.32,127.4,4
1, La Palma  ,28.57,-17.83,2
1, Etna  ,37.73,15,2
1, Taal  ,14,120.99,3
1, Asama  ,36.4,138.53,2
2, SETE CIDADES ,37.85,-24.8,    NaN
1, Tungurahua  ,-1.47,-78.44,2
1, Osorno  ,-41.1,-72.49,2
1, Asama  ,36.4,138.53,2
1, Miyake-jima  ,34.08,139.53,3
1, Karkar  ,-4.65,145.96,3
1, Manam  ,-4.1,145.06,2
1, Gamalama  ,0.8,127.33,2
1, Popocatepetl  ,19.02,-98.62,2
1, Sakura-jima  ,31.59,130.66,2
1, Kelut  ,-7.93,112.31,4
1, Taal  ,14,120.99,3
1, Zao  ,38.14,140.44,2
1, Galeras  ,1.22,-77.37,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Tungurahua  ,-1.47,-78.44,3
1, Osorno  ,-41.1,-72.49,2
1, Llaima  ,-38.69,-71.73,4
1, Komaga-take  ,42.06,140.68,5
1, Awu  ,3.67,125.5,3
1, Parker  ,6.12,124.89,5
1, Raung  ,-8.12,114.04,4
1, Grimsvotn  ,64.42,-17.33,2
1, Sete Cidades  ,37.87,-25.78,2
1, Kirishima  ,31.93,130.86,2
1, Vesuvius  ,40.82,14.43,2
1, Aso  ,32.88,131.11,2
1, Oshima  ,34.72,139.4,3
1, Hekla  ,63.98,-19.7,3
1, Taal  ,14,120.99,3
1, Gamalama  ,0.8,127.33,2
1, Taal  ,14,120.99,3
1, Aso  ,32.88,131.11,2
1, Vesuvius  ,40.82,14.43,5
1, Zao  ,38.14,140.44,2
1, Furnas  ,37.77,-25.32,5
1, Fuego  ,14.47,-90.88,2
1, Grimsvotn  ,64.42,-17.33,2
1, Iriga  ,13.46,123.46,2
1, Sangay  ,-2,-78.33,3
1, Kirishima  ,31.93,130.86,2
1, Orizaba Pico de  ,19.03,-97.27,3
1, Vulcano  ,38.4,14.96,3
1, Nikko-Shirane  ,36.8,139.38,3
1, Katla  ,63.63,-19.05,4
1, Pacaya  ,14.38,-90.6,3
1, Zao  ,38.14,140.44,3
1, Fuego  ,14.47,-90.88,2
1, Colima  ,19.51,-103.62,4
1, Kirishima  ,31.93,130.86,2
1, Zao  ,38.14,140.44,2
1, Fuego  ,14.47,-90.88,2
1, Aso  ,32.88,131.11,2
1, Grimsvotn  ,64.42,-17.33,2
1, Iwaki  ,40.65,140.31,2
2, ST. HELENS ,46.23,-122.42,    NaN
2, ST. HELENS ,48.75,-120.95,    NaN
1, Fuego  ,14.47,-90.88,3
1, Mayon  ,13.26,123.69,3
1, Galeras  ,1.22,-77.37,3
1, Manam  ,-4.1,145.06,2
1, Kirishima  ,31.93,130.86,2
1, Fuego  ,14.47,-90.88,2
1, Etna  ,37.73,15,2
1, Kirishima  ,31.93,130.86,2
1, Telica  ,12.6,-86.84,2
1, Aso  ,32.88,131.11,2
1, Oshima  ,34.72,139.4,2
1, Aso  ,32.88,131.11,2
1, Katla  ,63.63,-19.05,2
1, Aso  ,32.88,131.11,2
1, Colima  ,19.51,-103.62,3
1, Etna  ,37.73,15,2
1, Asama  ,36.4,138.53,2
1, Taal  ,14,120.99,2
1, Gamalama  ,0.8,127.33,3
1, Etna  ,37.73,15,2
1, Hachijo-jima  ,33.13,139.77,2
1, Colima  ,19.51,-103.62,4
1, Momotombo  ,12.42,-86.54,4
1, Iwaki  ,40.65,140.31,2
1, Gamalama  ,0.8,127.33,2
1, Hachijo-jima  ,33.13,139.77,2
1, Asama  ,36.4,138.53,2
1, Asama  ,36.4,138.53,2
1, Iwaki  ,40.65,140.31,3
1, Etna  ,37.73,15,2
1, Grimsvotn  ,64.42,-17.33,2
1, Colima  ,19.51,-103.62,2
2, NOT IDENTIFIED ,51.43,-179.25,    NaN
1, Suwanose-jima  ,29.64,129.72,4
1, Oshima  ,34.72,139.4,2
1, Ubinas  ,-16.36,-70.9,2
1, Asama  ,36.4,138.53,3
1, Huaynaputina  ,-16.61,-70.85,6
1, Iwaki  ,40.65,140.31,2
1, Iwaki  ,40.65,140.31,2
1, Misti El  ,-16.29,-71.41,2
1, Kirishima  ,31.93,130.86,2
1, Asama  ,36.4,138.53,2
1, Grimsvotn  ,64.42,-17.33,3
1, Aso  ,32.88,131.11,2
1, Iwaki  ,40.65,140.31,2
1, Hekla  ,63.98,-19.7,4
1, Raung  ,-8.12,114.04,3
1, Asama  ,36.4,138.53,2
1, Iwaki  ,40.65,140.31,2
1, Kirishima  ,31.93,130.86,2
1, Asama  ,36.4,138.53,2
1, Asama  ,36.4,138.53,2
1, Etna  ,37.73,15,3
1, Kirishima  ,31.93,130.86,2
1, Ruiz Nevado del  ,4.89,-75.32,4
1, Miyake-jima  ,34.08,139.53,2
1, Villarrica  ,-39.42,-71.93,2
1, Raung  ,-8.12,114.04,5
1, Aso  ,32.88,131.11,2
1, Popocatepetl  ,19.02,-98.62,2
1, Taal  ,14,120.99,3
1, Asama  ,36.4,138.53,3
1, Popocatepetl  ,19.02,-98.62,2
1, Reventador  ,-0.08,-77.66,3
1, Antisana  ,-0.48,-78.14,2
1, Colima  ,19.51,-103.62,3
1, Asama  ,36.4,138.53,2
1, Oshima  ,34.72,139.4,3
1, Kirishima  ,31.93,130.86,2
1, Merapi  ,-7.54,110.44,3
1, Aso  ,32.88,131.11,2
1, Kirishima  ,31.93,130.86,2
1, Fuego  ,14.47,-90.88,2
1, Kelut  ,-7.93,112.31,5
1, Raung  ,-8.12,114.04,3
1, Fuego  ,14.47,-90.88,2
1, Colima  ,19.51,-103.62,4
1, Fuego  ,14.47,-90.88,2
1, La Palma  ,28.57,-17.83,2
1, Kirishima  ,31.93,130.86,2
1, Yake-dake  ,36.22,137.59,3
1, Merapi  ,-7.54,110.44,3
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Haku-san  ,36.15,136.77,2
1, Aso  ,32.88,131.11,2
1, Guagua Pichincha  ,-0.17,-78.6,3
1, Fuego  ,14.47,-90.88,4
1, Popocatepetl  ,19.02,-98.62,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, San Jorge  ,38.65,-28.08,3
1, Katla  ,63.63,-19.05,3
1, Galeras  ,1.22,-77.37,3
1, Atitlan  ,14.58,-91.19,2
1, Haku-san  ,36.15,136.77,3
1, Momotombo  ,12.42,-86.54,2
1, Hualalai  ,19.69,-155.87,2
1, Fuego  ,14.47,-90.88,2
1, Guagua Pichincha  ,-0.17,-78.6,2
2, SAVAI'I ,-13.67,-172.4,    NaN
1, Kirishima  ,31.93,130.86,2
1, Colima  ,19.51,-103.62,3
1, Fuego  ,14.47,-90.88,2
1, Santa Ana  ,13.85,-89.63,3
1, Aso  ,32.88,131.11,2
2, AUCKLAND FIELD ,-36.75,174.9,    NaN
1, Fuego  ,14.47,-90.88,2
1, Osorno  ,-41.1,-72.49,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Aso  ,32.88,131.11,2
1, Kirishima  ,31.93,130.86,2
1, Aso  ,32.88,131.11,2
1, Taal  ,14,120.99,3
1, San Salvador  ,13.73,-89.29,3
1, Popocatepetl  ,19.02,-98.62,2
1, Cayambe  ,0.03,-77.99,4
1, Orizaba Pico de  ,19.03,-97.27,2
1, Orizaba Pico de  ,19.03,-97.27,2
1, Kirishima  ,31.93,130.86,2
1, Guagua Pichincha  ,-0.17,-78.6,3
1, Kirishima  ,31.93,130.86,3
1, Etna  ,37.73,15,2
1, Fuego  ,14.47,-90.88,2
1, Pacaya  ,14.38,-90.6,3
1, Agua de Pau  ,37.77,-25.47,2
1, Aso  ,32.88,131.11,2
1, Gamkonora  ,1.38,127.52,3
1, Aso  ,32.88,131.11,2
1, Agua de Pau  ,37.77,-25.47,4
1, Villarrica  ,-39.42,-71.93,2
1, Aso  ,32.88,131.11,2
1, Pico  ,38.47,-28.4,2
1, Gamalama  ,0.8,127.33,2
1, Merapi  ,-7.54,110.44,3
1, Fuji  ,35.36,138.73,2
1, Colima  ,19.51,-103.62,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Ruapehu  ,-39.28,175.57,3
1, Aso  ,32.88,131.11,2
1, Villarrica  ,-39.42,-71.93,2
1, Tungurahua  ,-1.47,-78.44,2
1, Furnas  ,37.77,-25.32,4
1, Etna  ,37.73,15,2
1, Merapi  ,-7.54,110.44,3
1, Kirishima  ,31.93,130.86,2
1, Haku-san  ,36.15,136.77,3
1, Hekla  ,63.98,-19.7,2
1, Oshima  ,34.72,139.4,4
1, Pacaya  ,14.38,-90.6,3
1, Fuego  ,14.47,-90.88,2
1, Vulcano  ,38.4,14.96,3
1, Oku Volc Field  ,6.25,10.5,3
1, Maly Semiachik  ,54.13,159.67,4
1, Tolbachik  ,55.83,160.33,2
1, Ubinas  ,-16.36,-70.9,3
1, Dukono  ,1.68,127.88,3
1, Merapi  ,-7.54,110.44,3
1, Kelut  ,-7.93,112.31,3
1, Haku-san  ,36.15,136.77,3
1, Popocatepetl  ,19.02,-98.62,2
1, Haku-san  ,36.15,136.77,3
1, Orizaba Pico de  ,19.03,-97.27,2
1, Hiuchi  ,36.95,139.29,2
1, Yasur  ,-19.52,169.43,2
1, Quilotoa  ,-0.85,-78.9,6
1, Popocatepetl  ,19.02,-98.62,2
1, Misti El  ,-16.29,-71.41,2
1, Aso  ,32.88,131.11,2
1, Reventador  ,-0.08,-77.66,3
1, Etna  ,37.73,15,2
1, Augustine  ,59.36,-153.43,4
1, Popocatepetl  ,19.02,-98.62,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Gamalama  ,0.8,127.33,3
1, Guagua Pichincha  ,-0.17,-78.6,3
1, Campi Flegrei  ,40.83,14.14,3
1, Etna  ,37.73,15,2
1, Etna  ,37.73,15,3
1, Galeras  ,1.22,-77.37,3
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Miyake-jima  ,34.08,139.53,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Tungurahua  ,-1.47,-78.44,3
1, Cotopaxi  ,-0.68,-78.44,4
1, Orizaba Pico de  ,19.03,-97.27,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Aso  ,32.88,131.11,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Asama  ,36.4,138.53,3
1, Cotopaxi  ,-0.68,-78.44,3
1, Fuego  ,14.47,-90.88,2
1, Popocatepetl  ,19.02,-98.62,2
1, Telica  ,12.6,-86.84,4
1, Asama  ,36.4,138.53,2
1, Popocatepetl  ,19.02,-98.62,2
1, San Cristobal  ,12.7,-87,3
1, Oshima  ,34.72,139.4,3
1, Telica  ,12.6,-86.84,3
1, Asama  ,36.4,138.53,2
1, Fuego  ,14.47,-90.88,2
1, Kirishima  ,31.93,130.86,2
1, Momotombo  ,12.42,-86.54,3
1, Fuego  ,14.47,-90.88,2
1, Santa Ana  ,13.85,-89.63,3
1, Aso  ,32.88,131.11,2
1, Santa Ana  ,13.85,-89.63,3
1, Colima  ,19.51,-103.62,3
1, Popocatepetl  ,19.02,-98.62,3
1, Popocatepetl  ,19.02,-98.62,2
1, Hachijo-jima  ,33.13,139.77,2
1, Sangeang Api  ,-8.18,119.06,3
1, Popocatepetl  ,19.02,-98.62,2
1, Fuji  ,35.36,138.73,2
1, Sete Cidades  ,37.87,-25.78,2
1, Seulawah Agam  ,5.45,95.66,2
1, Gamalama  ,0.8,127.33,3
1, Hekla  ,63.98,-19.7,4
1, Aso  ,32.88,131.11,2
1, Atitlan  ,14.58,-91.19,3
1, Aso  ,32.88,131.11,2
1, Popocatepetl  ,19.02,-98.62,2
1, Lolobau  ,-4.92,151.16,4
1, Vesuvius  ,40.82,14.43,2
1, Katla  ,63.63,-19.05,4
1, Popocatepetl  ,19.02,-98.62,2
1, Hachijo-jima  ,33.13,139.77,2
1, Aso  ,32.88,131.11,2
1, Arenal  ,10.46,-84.7,3
2, BONA-CHURCHILL? ,61.05,-138.37,    NaN
1, St. Helens  ,46.2,-122.18,5
1, Kelut  ,-7.93,112.31,3
1, St. Helens  ,46.2,-122.18,5
1, Sakura-jima  ,31.59,130.66,2
1, Torfajokull  ,63.92,-19.17,2
1, Bardarbunga  ,64.63,-17.53,5
1, Aso  ,32.88,131.11,2
1, Sakura-jima  ,31.59,130.66,5
1, Atitlan  ,14.58,-91.19,3
1, Miyake-jima  ,34.08,139.53,3
1, Sakura-jima  ,31.59,130.66,2
1, Kelut  ,-7.93,112.31,3
2, HUALALAI ,19.67,-155.76,    NaN
1, Bravo Cerro  ,5.09,-75.3,4
1, Misti El  ,-16.29,-71.41,3
1, Kelut  ,-7.93,112.31,3
1, Kars Plateau  ,40.75,42.9,2
1, Kelut  ,-7.93,112.31,3
1, Soputan  ,1.11,124.72,3
1, Pinatubo  ,15.13,120.35,5
2, DAISEN ,35.42,133.18,    NaN
1, Etna  ,37.73,15,2
1, Sete Cidades  ,37.87,-25.78,4
1, Vulcano  ,38.4,14.96,3
1, Oshima  ,34.72,139.4,4
1, Furnas  ,37.77,-25.32,4
1, Aso  ,32.88,131.11,2
2, HEKLA ,54.77,-6.28,    NaN
1, Billy Mitchell  ,-6.09,155.22,5
1, Fuji  ,35.36,138.73,2
1, La Palma  ,28.57,-17.83,2
1, Aso  ,32.88,131.11,2
1, Tenerife  ,28.27,-16.64,2
1, Nisyros  ,36.58,27.18,2
1, Oshima  ,34.72,139.4,2
1, Katla  ,63.63,-19.05,4
1, Oshima  ,34.72,139.4,3
1, Kelut  ,-7.93,112.31,3
1, Nasu  ,37.12,139.97,3
1, Nasu  ,37.12,139.97,3
1, Etna  ,37.73,15,3
1, Nasu  ,37.12,139.97,3
1, Daisetsu  ,43.66,142.86,2
1, Dubbi  ,13.58,41.81,2
1, Nasu  ,37.12,139.97,3
1, Kelut  ,-7.93,112.31,3
